 0.23607E+02 0.00000E+00 0.16156E+00   162559        3    0        0 0.246E+03
 1  23.555  0.289845995  0.0179422739
 2  23.774  0.252531637  0.293973118
 3  23.567  0.149234972  0.225442293
  23.6104434  0.117566591  0.225442293  10.0579591
